state_name,state_code,county_name,population,white_percent,black_percent,native_percent,asian_percent,pacific_percent,other_percent,hispanic_percent,diff_percent,turnout_percent
Illinois,IL,Massac County,13661.0,89.37120269,6.690579021,0.680770075,0.57096845,0.014640217,2.671839543,2.90608301,48.77,48.869043261840275
Illinois,IL,McDonough County,26839.0,88.74771787,6.263273594,0.495547524,2.440478408,0.018629606,2.034352994,3.606691755,18.85,44.48749953425985
Illinois,IL,McHenry County,312800.0,92.10326087,2.043478261,0.600383632,3.354219949,0.061700767,1.836956522,16.44341432,5.3,51.6940537084399
Illinois,IL,McLean County,170441.0,82.38041316,9.183823141,0.387230772,5.189479057,0.056324476,2.80272939,6.567081864,-4.88,50.55591084304832
Illinois,IL,Menard County,11954.0,96.16864648,1.238079304,0.334616028,0.468462439,0.041827004,1.748368747,1.740003346,41.49,53.730968713401374
Illinois,IL,Mercer County,15487.0,96.82959902,0.9298121,0.238910054,0.581132563,0.025828114,1.394718151,3.790275715,27.14,53.883902628010595
Illinois,IL,Monroe County,34957.0,97.30812141,0.683697114,0.225991933,0.617901994,0.037188546,1.127099007,2.011042137,36.3,59.7562719913036
Illinois,IL,Montgomery County,27663.0,94.18718143,3.853522756,0.300039764,0.553085349,0.061453928,1.04471677,2.244875827,44.02,47.67017315547844
Illinois,IL,Morgan County,32140.0,89.83820784,6.537025513,0.466708152,0.833851898,0.059116366,2.26509023,3.039825762,32.49,45.57871810827629
Illinois,IL,Moultrie County,14342.0,97.16218101,1.011016595,0.320736299,0.35559894,0.048807698,1.101659462,1.791939757,49.07,45.481801701296895
Illinois,IL,Ogle County,51265.0,95.6403004,1.48054228,0.460353067,0.711986736,0.079976592,1.626840925,12.11937969,29.39,50.22725056081146
Illinois,IL,Peoria County,177513.0,72.12654848,19.51406376,0.509821816,4.370384141,0.074360751,3.404821055,6.153915488,-4.66,44.352244624337374
Illinois,IL,Perry County,20503.0,88.24562259,8.462176267,0.512120178,0.702336243,0.06828269,2.00946203,3.809198654,51.97,45.07145295810369
Illinois,IL,Piatt County,16714.0,96.67344741,0.975230346,0.257269355,0.592317817,0.053847074,1.447887998,1.567548163,30.54,56.814646404212034
Illinois,IL,Pike County,14342.0,97.23887882,1.080741877,0.320736299,0.313763771,0.076697811,0.969181425,2.231209036,63.74,52.335796959977685
Illinois,IL,Pope County,3707.0,93.36390612,3.264094955,0.890207715,0.539519827,0.080927974,1.861343404,1.834367413,60.13,57.51281359589965
Illinois,IL,Pulaski County,4911.0,64.93585828,29.87171655,0.936672775,0.529423743,0.061087355,3.665241295,4.052127876,34.24,48.40154754632457
Illinois,IL,Putnam County,5561.0,96.85308398,0.773242223,0.413594677,0.575436073,0.035964755,1.348678295,6.671461967,22.82,59.89929868728646
Illinois,IL,Randolph County,29815.0,88.89149757,8.324668791,0.472916317,0.761361731,0.083850411,1.465705182,3.981217508,49.98,48.069763541841354
Illinois,IL,Richland County,15488.0,96.26807851,1.052427686,0.361570248,0.826446281,0.038739669,1.452737603,2.059659091,53.49,49.99354338842975
Illinois,IL,Rock Island County,141236.0,80.67560679,12.40476932,0.684669631,2.723809794,0.055226713,3.455917755,14.44957376,-9.59,44.79523634200912
Illinois,IL,Saline County,22873.0,93.32837844,3.235255541,0.542123902,0.625191274,0.096183273,2.172867573,2.251562978,49.01,46.35159358195252
Illinois,IL,Sangamon County,193491.0,80.32466626,14.05750138,0.27029681,2.375821098,0.036694213,2.935020233,3.012026399,4.96,51.08506338796119
Illinois,IL,Schuyler County,6733.0,92.91549087,5.450764889,0.252487747,0.341601069,0.01485222,1.024803208,3.044705183,46.83,55.784939848507356
Illinois,IL,Scott County,4710.0,96.66666667,0.870488323,0.25477707,0.25477707,0.636942675,1.316348195,1.295116773,61.19,54.92569002123142
Illinois,IL,Shelby County,20568.0,97.52042007,0.661221315,0.281991443,0.384091793,0.043757293,1.108518086,1.337028394,60.25,56.70945157526255
Illinois,IL,St. Clair County,251018.0,64.36191827,30.5607566,0.403556717,1.623389558,0.100391207,2.94998765,5.174130939,-7.87,47.66789632615988
Illinois,IL,Stark County,5218.0,95.61134534,1.494825604,0.47911077,0.632426217,0.095822154,1.686469912,3.027980069,45.56,52.91299348409352
Illinois,IL,Stephenson County,43105.0,84.73262963,10.23315161,0.366546804,0.886208097,0.04639833,3.735065538,5.874028535,19.41,48.637049066233615
Illinois,IL,Tazewell County,129541.0,95.19765943,1.739989656,0.375170795,0.953366116,0.045545426,1.688268579,2.81918466,26.67,52.466786577222656
Illinois,IL,Union County,16667.0,94.43811124,2.237955241,0.75598488,0.56398872,0.04799904,1.955960881,5.393892122,43.19,49.34301313973721
Illinois,IL,Vermilion County,71652.0,81.39479707,14.39317814,0.42287724,0.849941383,0.064199185,2.875006978,5.79188299,35.66,41.183777145090154
Illinois,IL,Wabash County,10942.0,95.18369585,1.361725462,0.283312009,1.608481082,0.091390971,1.471394626,2.010601353,53.84,49.140924876622186
Illinois,IL,Warren County,16185.0,91.65894347,3.243744208,0.562248996,2.242817424,0.259499537,2.03274637,11.09051591,25.13,45.91906085881989
Illinois,IL,Washington County,13536.0,96.57949173,1.411052009,0.251182033,0.480200946,0.022163121,1.255910165,1.625295508,57.24,55.85845153664303
Illinois,IL,Wayne County,15761.0,96.78954381,0.939026712,0.336273079,0.735993909,0.019034325,1.180128164,2.233360827,70.93,52.45225556754013
Illinois,IL,White County,13401.0,96.95545109,0.783523618,0.417879263,0.514886949,0.052234908,1.276024177,1.738676218,59.4,52.712484142974404
Illinois,IL,Whiteside County,54498.0,94.7154024,2.018422694,0.579837792,0.735806819,0.025689016,1.924841279,13.47755881,14.7,48.49535762780285
Illinois,IL,Will County,700728.0,77.39165554,12.93354911,0.531161877,6.922229453,0.059794956,2.161609069,20.15618043,-1.6,46.376197326209315
Illinois,IL,Williamson County,66706.0,90.64252091,5.237909633,0.490210776,1.43615267,0.02998231,2.163223698,3.004227506,38.78,49.46781398974605
Illinois,IL,Winnebago County,280922.0,78.42781982,14.41610127,0.659969671,3.012580004,0.065498608,3.418030628,16.05214259,-0.57,43.08954086899566
Illinois,IL,Woodford County,38285.0,96.43724696,0.911584171,0.282094815,0.859344391,0.036567846,1.473161813,2.162726917,42.05,55.1469243829176
Indiana,IN,Adams County,36288.0,97.1946649,0.834986772,0.440917108,0.402336861,0.030313051,1.096781305,4.872134039,52.65,38.467261904761905
Indiana,IN,Allen County,394545.0,78.20324678,11.99508294,0.493226375,5.643969636,0.121912583,3.542561685,9.203766364,12.47,41.308089064618734
Indiana,IN,Bartholomew County,84003.0,87.08617549,2.782043498,0.499982143,7.334261872,0.146423342,2.151113651,9.529421568,27.34,42.21753984976727
Indiana,IN,Benton County,8729.0,96.10493756,1.237255127,0.332225914,0.297857716,0.068736396,1.958987284,7.125673044,47.12,45.2972849123611
Indiana,IN,Blackford County,11893.0,95.6865383,1.126713193,0.395190448,0.538131674,0.058858152,2.194568233,2.614983604,50.32,43.17665853863617
Indiana,IN,Boone County,76120.0,89.83315817,3.501050972,0.291644771,4.345769837,0.042038886,1.986337362,4.4377299,16.01,52.63005780346821
Indiana,IN,Brown County,15653.0,96.17964607,0.971059861,0.511084137,0.626078068,0.019165655,1.692966205,1.97406248,32.63,55.11403564811857
Indiana,IN,Carroll County,20525.0,96.84774665,1.047503045,0.492082826,0.282582217,0.029232643,1.300852619,4.672350792,52.11,44.71132764920828
Indiana,IN,Cass County,37666.0,91.64763978,2.737216588,1.377900494,2.089417512,0.26283651,1.884989115,18.86847555,46.2,37.718366696755695
Indiana,IN,Clark County,125467.0,86.26252321,8.775215794,0.519658556,1.362111153,0.14744913,2.933042155,6.99785601,20.36,46.68159755154742
Indiana,IN,Clay County,26460.0,96.74225246,0.96749811,0.366591081,0.343915344,0.034013605,1.545729403,2.071050642,56.92,45.540438397581255
Indiana,IN,Clinton County,32730.0,96.41918729,1.035747021,0.604949588,0.540788268,0.076382524,1.32294531,19.80140544,48.0,38.017109685304
Indiana,IN,Crawford County,10438.0,96.71392987,0.833493006,0.546081625,0.268250623,0.124544932,1.513699943,1.753209427,48.55,48.0072810883311
Indiana,IN,Daviess County,33656.0,94.54777751,2.448300452,0.772521987,0.475398146,0.127763252,1.62823865,6.608034229,64.3,34.00582362728785
Indiana,IN,DeKalb County,44198.0,96.76682203,0.776053215,0.352957147,0.592787004,0.083714195,1.42766641,3.224127789,47.07,44.76446898049686
Indiana,IN,Dearborn County,51215.0,96.92277653,0.872791174,0.255784438,0.482280582,0.07224446,1.394122816,1.624524065,58.33,51.914478180220634
Indiana,IN,Decatur County,26399.0,96.01121255,0.840940945,0.348498049,1.431872419,0.053032312,1.314443729,2.583431191,58.5,45.876737755218
Indiana,IN,Delaware County,112321.0,87.83931767,7.510616893,0.320509967,1.460991266,0.064992299,2.803571906,3.317278158,15.78,40.71901069256862
Indiana,IN,Dubois County,43546.0,96.58981307,1.051761356,0.381206081,0.847379782,0.192899463,0.936940247,10.17085381,42.23,49.15721306204933
Indiana,IN,Elkhart County,206409.0,89.29988518,5.978421484,0.715085098,1.288703496,0.0930192,2.624885543,20.38234767,32.38,33.765000557146244
Indiana,IN,Fayette County,23362.0,96.4557829,1.429672117,0.372399623,0.449447821,0.008560911,1.284136632,1.549524869,56.32,42.111120623234314
Indiana,IN,Floyd County,80809.0,89.63976785,5.764209432,0.444257447,1.392171664,0.058161838,2.701431771,4.40792486,15.51,50.915120840500435
Indiana,IN,Fountain County,16731.0,96.5034965,0.920447074,0.400454247,0.525969757,0.083677007,1.565955412,3.209610902,59.95,47.701870778793854
Indiana,IN,Franklin County,23096.0,97.51905092,0.471943194,0.307412539,0.753377208,0.017319016,0.930897125,1.259958434,64.4,52.09560096986491
Indiana,IN,Fulton County,20358.0,95.91806661,0.923469889,0.982414776,0.687690343,0.029472443,1.458885942,5.53590726,51.25,43.476765890558994
Indiana,IN,Gibson County,32904.0,93.62995381,2.622781425,0.446754194,0.711159737,0.106370046,2.482980793,2.504254802,51.42,48.31327498176513
Indiana,IN,Grant County,66200.0,87.51963746,7.956193353,0.46223565,0.957703927,0.081570997,3.02265861,5.737160121,41.77,37.96525679758308
Indiana,IN,Greene County,31196.0,97.37466342,0.429542249,0.442364406,0.451981023,0.025644313,1.27580459,2.237466342,53.73,46.90665469932043
Indiana,IN,Hamilton County,371645.0,84.5255553,5.277886155,0.26153991,7.437743007,0.073726271,2.423549355,5.738809886,6.07,52.857162076712996
Indiana,IN,Hancock County,86166.0,91.01385697,4.941624307,0.376018383,1.508715735,0.055706427,2.104078175,3.868115034,33.71,51.564422161873594
Indiana,IN,Harrison County,40006.0,96.40303954,0.959856022,0.322451632,0.649902515,0.074988752,1.589761536,2.449632555,46.95,51.09233614957757
Indiana,IN,Hendricks County,186387.0,81.09471154,12.29914103,0.373416601,3.719680021,0.072429944,2.440620859,5.454779572,21.5,44.59323879884327
Indiana,IN,Henry County,48929.0,94.57990149,2.928733471,0.249340882,0.490506652,0.028612888,1.722904617,2.389176153,47.71,42.08547078419751
Indiana,IN,Howard County,83831.0,86.39047608,8.362061767,0.508165237,1.351528671,0.06799394,3.319774308,4.260953585,35.26,46.257351099235365
Indiana,IN,Huntington County,36781.0,96.16649901,1.030423316,0.619885267,0.728637068,0.073407466,1.381147875,3.235366086,48.39,48.17704793235638
Indiana,IN,Jackson County,46460.0,92.65389582,1.592767972,0.998708567,3.006887645,0.258286698,1.489453293,14.47912183,55.26,40.14851485148515
Indiana,IN,Jasper County,33535.0,96.89578053,0.799165051,0.393618607,0.459221709,0.053675265,1.39853884,7.702400477,54.31,47.17757566721336
Indiana,IN,Jay County,20032.0,97.13458466,0.658945687,0.289536741,0.439297125,0.054912141,1.422723642,4.497803514,55.17,40.4452875399361
Indiana,IN,Jefferson County,33056.0,94.83603582,2.123668925,0.432599226,0.937802517,0.133107454,1.53678606,3.542473379,36.1,43.33555179090029
Indiana,IN,Jennings County,27622.0,96.64035913,0.883353848,0.423575411,0.380131779,0.072406053,1.600173775,3.555137209,58.81,42.7521540800811
Indiana,IN,Johnson County,167819.0,87.40786204,3.78085914,0.343226929,6.210858127,0.079847931,2.177345831,4.398190908,34.33,46.35589533962185
Indiana,IN,Knox County,36070.0,93.22428611,3.329636817,0.443581924,1.153313002,0.047130579,1.802051566,3.107845855,50.39,41.87690601607984
Indiana,IN,Kosciusko County,80364.0,95.15205814,1.282912747,0.55124185,1.42352297,0.068438604,1.521825693,9.857647703,52.27,43.371410084117265
Indiana,IN,LaGrange County,40907.0,97.86833549,0.589141223,0.332461437,0.364240839,0.026890263,0.818930745,4.620236145,56.79,25.443078201774753
Indiana,IN,LaPorte County,111706.0,84.53082198,11.43000376,0.500420747,0.666034054,0.034913075,2.837806385,7.799939126,14.14,42.54829642096217
Indiana,IN,Lake County,500598.0,70.75877251,24.58879181,0.558731757,1.771481308,0.074510885,2.247711737,21.2659659,-5.64,41.831369681860494
Indiana,IN,Lawrence County,45084.0,96.63295182,0.643243723,0.576701269,0.636589477,0.039925472,1.470588235,2.096087304,51.02,47.04329695679177
Indiana,IN,Madison County,132504.0,87.51509388,8.852562941,0.462627543,0.735072149,0.079242891,2.355400592,5.688884864,26.95,42.048541930809634
Indiana,IN,Marion County,968460.0,61.83920864,29.89870516,0.506370939,4.347004523,0.057204221,3.351506515,13.86407286,-27.68,36.33707122648328
Indiana,IN,Marshall County,46352.0,96.06920953,1.016137384,0.422851225,0.716258198,0.110027615,1.665516051,12.07499137,43.4,42.155678287884015
Indiana,IN,Martin County,9897.0,97.09002728,0.606244316,0.464787309,0.606244316,0.020208144,1.212488633,1.606547439,60.72,50.3890067697282
Indiana,IN,Miami County,35402.0,91.01180724,5.242641659,0.966047116,0.488672956,0.039545788,2.251285238,3.906558951,54.55,39.48082029263883
Indiana,IN,Monroe County,139342.0,85.62529603,4.006688579,0.356676379,6.955548219,0.094013291,2.961777497,4.938209585,-27.43,42.412912115514345
Indiana,IN,Montgomery County,38573.0,95.87535323,1.293650999,0.41998289,0.881445571,0.041479792,1.488087522,6.343815622,48.2,42.96269411246209
Indiana,IN,Morgan County,73227.0,96.05609953,1.429800483,0.381007006,0.766110861,0.047796578,1.319185546,2.333838611,54.33,48.26088737760662
Indiana,IN,Newton County,13960.0,95.94555874,1.246418338,0.680515759,0.565902579,0.143266476,1.418338109,8.488538682,56.98,47.28510028653295
Indiana,IN,Noble County,47430.0,96.16487455,1.184904069,0.518659077,0.55028463,0.096985031,1.484292642,11.58971115,51.4,39.97891629770188
Indiana,IN,Ohio County,6004.0,97.03530979,0.932711526,0.349766822,0.316455696,0.016655563,1.3491006,1.565622918,55.48,51.48234510326449
Indiana,IN,Orange County,19638.0,95.87534372,1.660046848,0.458295142,0.412465628,0.025460841,1.56838782,1.909563092,52.14,43.74172522660149
Indiana,IN,Owen County,21532.0,96.6654282,0.78023407,0.422626788,0.548021549,0.009288501,1.574400892,1.676574401,50.69,45.861972877577564
Indiana,IN,Parke County,16484.0,95.98398447,2.117204562,0.533851007,0.212327105,0.042465421,1.110167435,1.686483863,56.92,40.36034942975006
Indiana,IN,Perry County,19209.0,94.10172315,3.274506742,0.437295018,0.911031287,0.06767661,1.207767192,1.733562393,29.76,45.11426935290749
Indiana,IN,Pike County,12106.0,97.08409053,0.883859243,0.338675037,0.470840905,0.066082934,1.156451346,1.726416653,54.85,49.6365438625475
Indiana,IN,Porter County,175335.0,90.89514358,5.15869621,0.40436878,1.539909316,0.045056606,1.956825505,11.97935381,10.48,48.40847520460832
Indiana,IN,Posey County,25040.0,96.38977636,1.234025559,0.311501597,0.626996805,0.023961661,1.413738019,1.585463259,43.43,51.80511182108626
Indiana,IN,Pulaski County,12385.0,96.09204683,0.960839725,0.549051272,0.823576908,0.02422285,1.550262414,4.529672992,53.67,46.51594670972951
Indiana,IN,Putnam County,37567.0,92.76492666,3.734660739,0.431229537,1.288364788,0.061223947,1.719594325,2.36910054,51.97,44.53642824819656
Indiana,IN,Randolph County,24216.0,96.60142055,0.858936241,0.491410638,0.450115626,0.074331021,1.523785927,5.438553023,53.66,43.55384869507763
Indiana,IN,Ripley County,29227.0,96.95829199,0.595339925,0.390050296,0.749307148,0.017107469,1.289903172,2.080268245,61.48,49.214767167345265
Indiana,IN,Rush County,16847.0,96.57505787,1.104054134,0.391761144,0.427375794,0.041550424,1.460200629,1.970677272,54.04,45.43835697750341
Indiana,IN,Scott County,24657.0,96.62570467,0.754349678,0.397453056,0.912519771,0.073001582,1.236971245,2.798393965,51.48,41.31483959930243
Indiana,IN,Shelby County,45231.0,95.13165749,1.717848378,0.386902788,1.101014791,0.152550242,1.510026309,5.735004753,48.01,43.67358669938759
Indiana,IN,Spencer County,19910.0,96.70015068,1.094927172,0.361627323,0.396785535,0.005022602,1.44148669,3.691612255,43.27,52.36564540431944
Indiana,IN,St. Joseph County,272848.0,78.82667273,13.97994488,0.607297836,2.836377763,0.090893098,3.658813698,10.85109658,-1.48,40.46905236615259
Indiana,IN,Starke County,23206.0,97.03094027,0.689476859,0.57743687,0.426613807,0.008618461,1.266913729,4.391105749,52.04,45.152115832112386
Indiana,IN,Steuben County,34917.0,96.21101469,1.071111493,0.426726237,0.821949194,0.071598362,1.397600023,4.51356073,42.12,46.836784374373515
Indiana,IN,Sullivan County,20757.0,92.6819868,5.116346293,0.361323891,0.30832972,0.057811823,1.474201474,1.970419617,52.7,42.356795297971765
Indiana,IN,Switzerland County,10019.0,96.77612536,1.197724324,0.449146621,0.409222477,0.04990518,1.117876036,1.626908873,57.46,42.48927038626609
Indiana,IN,Tippecanoe County,188792.0,81.90548328,6.670303826,0.406267215,8.338277046,0.066210433,2.613458197,10.43264545,0.15,35.36219755074367
Indiana,IN,Tipton County,15256.0,96.07367593,0.930781332,0.353959098,1.002884111,0.045883587,1.592815941,3.441269009,50.81,52.28106974305191
Indiana,IN,Union County,6973.0,96.27133228,1.233328553,0.272479564,0.358525742,0.057364119,1.80696974,1.37673885,55.88,50.093216692958556
Indiana,IN,Vanderburgh County,179810.0,84.1716256,10.52054947,0.324231133,1.37812135,0.362048829,3.243423614,3.898559591,12.64,41.03998665257772
Indiana,IN,Vermillion County,15417.0,96.82169034,0.791334241,0.434585198,0.31134462,0.058377116,1.582668483,1.654018291,44.74,47.064928325874035
Indiana,IN,Vigo County,106153.0,87.65555378,6.957881548,0.433336787,2.13653877,0.064058482,2.752630637,3.271692745,18.1,38.50762578542293
Indiana,IN,Wabash County,30670.0,96.09390284,1.069448973,0.749918487,0.577111184,0.032605152,1.477013368,3.273557222,50.81,45.50048907727421
Indiana,IN,Warren County,8518.0,97.1589575,0.457853956,0.469593801,0.551772717,0.058699225,1.303122799,2.383188542,57.3,51.30312279877906
Indiana,IN,Warrick County,65867.0,92.69588717,2.198369441,0.350706727,2.7616257,0.056173805,1.93723716,2.544521536,30.19,50.22545432462386
Indiana,IN,Washington County,28205.0,97.20971459,0.74809431,0.329728771,0.32263783,0.021272824,1.368551675,1.638007445,54.83,45.1054777521716
Indiana,IN,Wayne County,66127.0,89.59729006,5.209672297,0.406792989,1.167450512,0.117954844,3.500839294,4.027099369,32.46,40.52353804043734
Indiana,IN,Wells County,28555.0,96.37541586,1.239712835,0.304675188,0.619856417,0.070040273,1.390299422,4.139380144,57.84,49.37839257573104
Indiana,IN,White County,24917.0,95.36862383,1.537103183,0.766544929,0.698318417,0.084279809,1.545129831,10.90821527,45.01,44.796725127423045
Indiana,IN,Whitley County,34742.0,96.58914282,0.71095504,0.451902596,0.546888492,0.040297047,1.660814,2.950319498,49.91,51.02181797248287
Iowa,IA,Adair County,7389.0,96.37298687,1.082690486,0.419542563,0.541345243,0.040600893,1.542833942,3.342806875,45.03,55.000676681553664
Iowa,IA,Adams County,3544.0,96.6986456,1.015801354,0.536117381,0.79006772,0.028216704,0.931151242,1.749435666,44.16,60.129796839729124
Iowa,IA,Allamakee County,14074.0,95.22523803,1.811851641,0.866846668,0.603950547,0.312633224,1.179479892,9.272417223,34.33,51.89000994742078
Iowa,IA,Appanoose County,12119.0,96.13829524,0.874659625,0.486838848,0.891162637,0.041257529,1.567786121,2.244409605,46.67,53.35423714827956
Iowa,IA,Audubon County,5534.0,96.72930972,0.849295266,0.686664257,0.596313697,0.036140224,1.102276834,2.782797253,38.41,58.529092880375856
Iowa,IA,Benton County,25796.0,96.67002636,0.996278493,0.379903861,0.554349512,0.04264227,1.356799504,2.019692976,33.24,56.093968057063115
Iowa,IA,Black Hawk County,130471.0,83.24531888,9.855830031,0.411585716,2.737006691,0.785615194,2.964643484,5.319189705,-1.16,48.02063293758766
Iowa,IA,Boone County,26590.0,96.20157954,1.263632945,0.571643475,0.56412185,0.060172997,1.338849191,3.098909364,21.53,57.713426100037616
Iowa,IA,Bremer County,25307.0,95.56644407,1.46599755,0.205476746,1.224957522,0.035563283,1.501560833,2.062670407,22.18,57.51768285454617
Iowa,IA,Buchanan County,20691.0,96.9261998,0.971436857,0.275482094,0.560630226,0.033831134,1.232419893,1.952539752,28.22,51.78096757044125
Iowa,IA,Buena Vista County,20567.0,79.40876161,4.234939466,0.889774882,9.982010016,3.656342685,1.828171342,29.55705742,33.26,36.54397821753294
Iowa,IA,Butler County,14172.0,96.57070279,0.486875529,0.225797347,1.319503246,0.070561671,1.326559413,1.961614451,45.35,56.63985323172452
Iowa,IA,Calhoun County,9763.0,94.78643859,2.826999898,0.532623169,0.450681143,0.092184779,1.311072416,2.826999898,46.73,52.16634231281368
Iowa,IA,Carroll County,20522.0,96.39898645,1.461845824,0.365461456,0.628593704,0.043855375,1.101257187,3.732579671,41.92,54.18575187603547
Iowa,IA,Cass County,13130.0,95.62071592,0.64737243,0.533130236,0.456968774,1.553693831,1.188118812,2.696115765,40.72,54.798172124904795
Iowa,IA,Cedar County,18302.0,96.44847558,1.016282374,0.295049721,0.704841001,0.071030488,1.464320839,2.737405748,21.79,58.04830073216042
Iowa,IA,Cerro Gordo County,42406.0,93.38065368,2.216667453,0.448049804,1.18851106,0.698014432,2.06810357,5.727963024,11.65,54.10083478753006
Iowa,IA,Cherokee County,11605.0,95.45885394,1.490736751,0.439465748,0.930633348,0.473933649,1.206376562,5.333907798,45.77,52.46876346402413
Iowa,IA,Chickasaw County,11658.0,97.09212558,1.398181506,0.180133814,0.360267627,0.017155601,0.952135872,4.443300738,37.16,53.439698061417054
Iowa,IA,Clarke County,9588.0,94.07592824,1.564455569,1.303712975,1.032540676,0.438047559,1.585314977,17.22987067,42.05,46.50604922820192
Iowa,IA,Clay County,16511.0,96.00266489,1.156804555,0.411846648,0.860032705,0.042395978,1.526255224,4.936103204,43.22,51.56562291805463
Iowa,IA,Clayton County,16969.0,97.30685367,0.78967529,0.276975662,0.306441157,0.111968884,1.208085332,2.339560375,34.52,55.28316341564029
Iowa,IA,Clinton County,46158.0,92.89613935,3.269205771,0.452792582,0.706269769,0.062827679,2.612764851,3.747996014,18.86,51.59019021621387
Iowa,IA,Crawford County,16013.0,90.39530382,3.253606445,2.223193655,2.641603697,0.393430338,1.09286205,31.04352713,43.51,40.74814213451571
Iowa,IA,Dallas County,111092.0,88.47621791,3.870665755,0.424873078,5.145284989,0.12872214,1.954236129,6.977100061,4.75,56.37939725632809
Iowa,IA,Davis County,9169.0,97.44792235,0.239938925,0.698004144,0.490784164,0.0,1.12335042,2.573890282,54.41,43.07994328716327
Iowa,IA,Decatur County,7665.0,94.42922374,2.113502935,0.665362035,0.926288324,0.169602087,1.696020874,3.835616438,47.06,48.62361382909328
Iowa,IA,Delaware County,17600.0,97.49431818,1.0625,0.181818182,0.380681818,0.039772727,0.840909091,1.772727273,39.62,57.45454545454546
Iowa,IA,Des Moines County,38253.0,88.33032703,6.600789481,0.402582804,1.39335477,0.075811047,3.197134865,3.848064204,15.05,49.66407863435548
Iowa,IA,Dickinson County,18056.0,96.16194063,0.91382366,0.39322109,1.096588392,0.083074878,1.351351351,2.879929109,40.01,61.984935755427564
Iowa,IA,Dubuque County,98887.0,91.67130159,3.828612457,0.353939345,1.346992021,0.918219786,1.880934804,3.363435032,8.6,53.157644584222396
Iowa,IA,Emmet County,9229.0,93.8996641,1.430274136,1.592805288,0.747643298,0.086683281,2.242929895,10.2828042,44.02,51.85827283562683
Iowa,IA,Fayette County,19210.0,95.07548152,1.587714732,0.364393545,1.171264966,0.130140552,1.671004685,3.211868818,30.47,51.10359187922957
Iowa,IA,Floyd County,15326.0,93.71656009,2.622993606,0.411066162,1.722562965,0.091348036,1.435469137,3.973639567,25.73,49.752055330810386
Iowa,IA,Franklin County,9875.0,95.17974684,1.498734177,0.921518987,0.627848101,0.151898734,1.620253165,16.29367089,41.72,49.46835443037975
Iowa,IA,Fremont County,6458.0,96.23722515,1.037472902,0.495509446,0.433570765,0.03096934,1.7652524,3.51502013,44.6,58.60947661814804
Iowa,IA,Greene County,8584.0,96.09739049,0.792171482,0.652376514,0.698974837,0.034948742,1.724137931,3.494874185,32.99,56.78005591798695
Iowa,IA,Grundy County,12384.0,97.27067183,0.70251938,0.290697674,0.371447028,0.096899225,1.267764858,1.986434109,41.78,57.58236434108527
Iowa,IA,Guthrie County,10722.0,96.73568364,0.923335199,0.466330908,0.522290617,0.065286327,1.287073307,3.161723559,37.95,60.75359074799478
Iowa,IA,Hamilton County,14729.0,93.32609138,1.446126689,0.909769842,2.362685858,0.101839908,1.85348632,9.912417679,33.3,51.415574716545585
Iowa,IA,Hancock County,10615.0,96.59915214,1.008007537,0.423928403,0.659444183,0.141309468,1.168158267,5.878473858,47.41,55.89260480452191
Iowa,IA,Hardin County,16463.0,94.80046164,1.621818624,0.965802102,1.020470145,0.066816498,1.524630991,5.989187876,38.38,51.230030978557984
Iowa,IA,Harrison County,14670.0,97.13701431,0.627130198,0.39536469,0.415814588,0.034083163,1.390593047,2.194955692,41.84,54.11042944785276
Iowa,IA,Henry County,19547.0,92.77638512,2.644907147,0.486008083,2.169130813,0.138128613,1.785440221,5.5097969,35.97,48.979383025528215
Iowa,IA,Howard County,9376.0,96.68302048,0.885238908,0.586604096,0.490614334,0.10665529,1.247866894,3.412969283,31.8,51.5891638225256
Iowa,IA,Humboldt County,9500.0,96.49473684,1.105263158,0.410526316,0.589473684,0.031578947,1.368421053,5.947368421,50.01,53.33684210526316
Iowa,IA,Ida County,6833.0,96.37055466,0.673203571,0.395141226,0.761012732,0.073174301,1.726913508,4.361188351,53.4,53.30016098346261
Iowa,IA,Iowa County,16381.0,96.89884622,0.805811611,0.421219706,0.579940175,0.067150968,1.227031317,3.674989317,27.74,58.708259569012874
Iowa,IA,Jackson County,19342.0,95.8173922,1.034019233,0.37741702,0.439458174,0.982318271,1.349395099,1.695791542,32.53,55.743976837969186
Iowa,IA,Jasper County,37919.0,95.08162135,2.331285108,0.514254068,0.68303489,0.060655608,1.329148975,3.148817216,27.59,53.13694981407737
Iowa,IA,Jefferson County,15440.0,87.38989637,2.221502591,0.472797927,7.759067358,0.084196891,2.07253886,4.132124352,6.79,53.86658031088083
Iowa,IA,Johnson County,157528.0,81.92448327,8.725432939,0.377710629,6.172236047,0.065385201,2.734751917,6.789904017,-38.06,54.63663602661114
Iowa,IA,Jones County,20900.0,94.95215311,2.971291866,0.516746411,0.583732057,0.038277512,0.937799043,2.674641148,26.29,52.38755980861244
Iowa,IA,Keokuk County,9914.0,96.81258826,0.877546903,0.332862619,0.363122857,0.0,1.613879363,2.269517854,51.54,51.86604801291104
Iowa,IA,Kossuth County,14396.0,96.13086969,1.062795221,0.604334537,0.625173659,0.17365935,1.403167547,4.640177827,44.16,58.18282856348986
Iowa,IA,Lee County,32565.0,93.63426992,2.81897743,0.383847689,0.666359589,0.089052664,2.407492707,3.512974052,27.81,49.605404575464455
